transaction_id,transaction_time,customer_id,product_id,quantity,unit_price,product_category,product_type,product,size,day_of_week
7,08:17:31,0,50,1,2.5,Tea,Brewed Black tea,Earl Grey,Rg,6
8,08:03:59,0,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,6
9,09:34:18,0,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,6
10,10:34:21,214,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,6
11,10:45:03,461,33,1,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,6
12,09:06:04,86,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,6
13,09:01:11,368,42,2,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,6
14,10:56:13,0,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Rg,6
15,09:58:07,627,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,6
16,09:44:41,0,26,2,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,6
17,09:46:30,161,23,2,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,6
18,09:05:45,15,39,2,4.25,Coffee,Barista Espresso,Latte,Rg,6
18,09:05:45,15,65,2,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Regular,6
19,09:08:17,396,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg,6
20,09:37:41,393,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,6
21,08:55:11,334,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,6
22,09:33:02,478,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,6
23,09:26:34,432,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,6
24,09:15:53,0,33,1,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,6
24,09:15:53,0,75,1,3.5,Bakery,Pastry,Croissant,Regular,6
25,10:33:40,768,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,6
26,08:52:46,130,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,6
27,08:05:37,706,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,6
28,10:23:13,0,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,6
29,10:11:40,500,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,6
30,10:25:37,33,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,6
31,08:25:51,0,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg,6
32,09:26:04,80,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,6
33,09:32:03,493,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,6
33,09:32:03,493,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,6
34,10:36:13,0,53,2,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,6
35,09:11:50,0,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular,6
35,09:11:50,0,84,2,0.8,Flavours,Regular syrup,Chocolate syrup,Regular,6
36,10:28:19,610,38,2,3.75,Coffee,Barista Espresso,Latte,Regular,6
36,10:28:19,610,63,2,0.8,Flavours,Regular syrup,Carmel syrup,Regular,6
37,09:21:19,0,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg,6
38,08:35:32,0,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,6
39,09:41:46,3,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,6
39,09:41:46,3,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,6
40,09:09:35,762,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,6
41,08:53:20,0,48,2,2.5,Tea,Brewed Black tea,English Breakfast,Rg,6
42,09:38:00,0,40,2,3.75,Coffee,Barista Espresso,Cappuccino,Regular,6
42,09:38:00,0,64,2,0.8,Flavours,Regular syrup,Hazelnut syrup,Regular,6
43,10:30:43,0,53,2,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,6
43,10:30:43,0,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,6
44,08:33:13,46,42,2,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,6
45,08:33:58,135,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,6
46,09:32:53,797,42,2,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,6
47,10:08:57,599,32,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,6
48,09:43:33,433,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg,6
49,10:50:37,448,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,6
50,09:40:29,432,41,1,4.25,Coffee,Barista Espresso,Cappuccino,Lg,6
50,09:40:29,432,63,2,0.8,Flavours,Regular syrup,Carmel syrup,Regular,6
50,09:40:29,432,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,6
51,10:34:18,0,39,2,4.25,Coffee,Barista Espresso,Latte,Rg,6
51,10:34:18,0,65,1,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Regular,6
52,09:00:49,0,25,1,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,6
52,09:00:49,0,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,6
53,09:15:13,0,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,6
54,10:23:15,496,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg,6
55,09:53:51,88,28,2,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,6
56,09:44:58,0,24,2,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,6
57,08:19:51,0,45,2,3.0,Tea,Brewed herbal tea,Peppermint,Lg,6
57,08:19:51,0,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular,6
58,09:40:56,336,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,6
59,08:17:01,0,45,1,3.0,Tea,Brewed herbal tea,Peppermint,Lg,6
60,09:17:19,642,30,2,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg,6
61,09:29:37,438,38,2,3.75,Coffee,Barista Espresso,Latte,Regular,6
61,09:29:37,438,64,2,0.8,Flavours,Regular syrup,Hazelnut syrup,Regular,6
62,10:13:33,678,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg,6
62,10:13:33,678,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,6
63,08:30:02,0,45,1,3.0,Tea,Brewed herbal tea,Peppermint,Lg,6
64,10:20:10,411,45,1,3.0,Tea,Brewed herbal tea,Peppermint,Lg,6
65,10:26:03,156,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg,6
66,08:02:43,686,45,2,3.0,Tea,Brewed herbal tea,Peppermint,Lg,6
67,08:33:32,0,30,1,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg,6
68,10:09:51,0,26,2,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,6
69,09:51:23,570,55,1,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,6
70,08:12:56,602,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Rg,6
71,10:44:37,437,23,2,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,6
71,10:44:37,437,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular,6
72,08:27:43,0,55,1,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,6
73,08:55:14,0,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,6
74,08:10:25,406,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg,6
74,08:10:25,406,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,6
75,09:37:15,381,38,1,3.75,Coffee,Barista Espresso,Latte,Regular,6
75,09:37:15,381,64,2,0.8,Flavours,Regular syrup,Hazelnut syrup,Regular,6
76,10:07:57,0,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,6
77,08:29:48,0,53,1,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,6
78,08:38:13,301,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,6
78,08:38:13,301,75,1,3.5,Bakery,Pastry,Croissant,Regular,6
79,10:55:58,0,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,6
79,10:55:58,0,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,6
80,10:33:31,148,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,6
81,10:39:55,575,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,6
82,08:35:20,0,31,1,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,6
83,08:47:19,2,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg,6
84,08:52:57,0,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,6
85,09:29:55,0,30,1,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg,6
86,09:23:38,679,23,1,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,6
87,10:07:22,42,38,2,3.75,Coffee,Barista Espresso,Latte,Regular,6
87,10:07:22,42,63,1,0.8,Flavours,Regular syrup,Carmel syrup,Regular,6
88,08:51:49,81,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular,6
88,08:51:49,81,63,2,0.8,Flavours,Regular syrup,Carmel syrup,Regular,6
89,08:15:56,39,31,1,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,6
89,08:15:56,39,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,6
90,09:54:36,209,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg,6
91,08:59:33,0,58,2,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg,6
92,09:22:04,0,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,6
93,10:15:56,335,28,1,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,6
93,10:15:56,335,75,1,3.5,Bakery,Pastry,Croissant,Regular,6
94,08:25:23,141,39,1,4.25,Coffee,Barista Espresso,Latte,Rg,6
94,08:25:23,141,84,1,0.8,Flavours,Regular syrup,Chocolate syrup,Regular,6
95,09:47:44,0,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,6
96,08:53:33,736,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,6
97,10:02:19,147,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg,6
97,10:02:19,147,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,6
98,10:36:56,466,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,6
99,10:22:24,597,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,6
100,10:41:17,38,39,2,4.25,Coffee,Barista Espresso,Latte,Rg,6
100,10:41:17,38,63,1,0.8,Flavours,Regular syrup,Carmel syrup,Regular,6
100,10:41:17,38,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,6
101,08:17:09,384,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg,6
101,08:17:09,384,65,1,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Regular,6
102,09:06:45,0,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg,6
102,09:06:45,0,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular,6
103,10:02:25,72,48,2,2.5,Tea,Brewed Black tea,English Breakfast,Rg,6
104,08:25:23,481,50,1,2.5,Tea,Brewed Black tea,Earl Grey,Rg,6
105,08:45:19,0,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,6
106,10:55:01,0,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,6
107,08:14:28,313,28,2,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,6
108,10:11:42,342,23,2,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,6
109,08:29:18,0,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,6
110,08:19:20,0,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,6
111,08:15:47,0,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,6
112,09:32:15,0,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg,6
113,10:10:50,8,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg,6
114,09:51:57,592,41,1,4.25,Coffee,Barista Espresso,Cappuccino,Lg,6
114,09:51:57,592,64,1,0.8,Flavours,Regular syrup,Hazelnut syrup,Regular,6
115,09:22:14,283,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg,6
116,10:09:24,0,23,1,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,6
117,09:19:23,601,40,2,3.75,Coffee,Barista Espresso,Cappuccino,Regular,6
117,09:19:23,601,84,1,0.8,Flavours,Regular syrup,Chocolate syrup,Regular,6
118,08:29:46,714,28,1,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,6
119,08:17:14,771,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,6
120,08:42:20,0,26,2,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,6
121,08:46:10,739,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,6
122,08:12:53,0,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg,6
123,10:21:17,616,25,1,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,6
124,08:53:55,799,53,2,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,6
125,08:03:54,0,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,6
126,08:32:44,555,53,1,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,6
127,10:39:38,0,42,2,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,6
128,08:11:50,590,32,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,6
129,09:53:58,550,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,6
129,09:53:58,550,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
130,10:24:08,0,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,6
131,10:47:13,3,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,6
132,10:42:03,0,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg,6
132,10:42:03,0,84,1,0.8,Flavours,Regular syrup,Chocolate syrup,Regular,6
133,09:52:30,0,48,2,2.5,Tea,Brewed Black tea,English Breakfast,Rg,6
134,10:19:23,37,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,6
135,09:32:13,328,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular,6
135,09:32:13,328,64,2,0.8,Flavours,Regular syrup,Hazelnut syrup,Regular,6
136,08:01:44,284,25,1,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,6
137,08:28:16,408,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg,6
138,09:05:18,424,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,6
139,09:30:45,608,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg,6
139,09:30:45,608,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,6
140,10:44:56,0,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,6
141,10:59:04,0,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,6
142,10:19:25,289,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg,6
143,08:04:51,464,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,6
144,08:58:59,0,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,6
145,10:18:20,322,39,1,4.25,Coffee,Barista Espresso,Latte,Rg,6
145,10:18:20,322,84,2,0.8,Flavours,Regular syrup,Chocolate syrup,Regular,6
146,10:11:57,278,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,6
147,09:01:36,0,30,2,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg,6
148,10:39:03,461,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,6
149,10:16:31,48,33,1,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,6
150,10:58:25,0,23,2,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,6
151,09:20:16,0,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,6
152,08:28:21,194,30,1,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg,6
153,10:11:28,0,55,1,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,6
154,10:51:17,0,57,2,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,6
155,09:59:26,403,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,6
156,10:30:49,346,23,1,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,6
157,10:10:29,0,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,6
158,09:10:03,83,55,1,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,6
159,09:11:58,267,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,6
160,09:57:41,795,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,6
161,08:32:59,0,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,6
162,08:58:18,504,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,6
162,08:58:18,504,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,6
162,08:58:18,504,20,1,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,Regular,6
163,09:47:00,367,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,6
164,09:56:01,598,42,2,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,6
165,09:43:10,64,57,2,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,6
166,08:42:07,115,53,1,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,6
166,08:42:07,115,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular,6
167,08:23:42,151,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,6
168,09:24:21,168,39,1,4.25,Coffee,Barista Espresso,Latte,Rg,6
168,09:24:21,168,65,2,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Regular,6
169,09:51:04,0,47,2,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,6
170,09:41:06,0,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,6
171,10:28:23,692,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg,6
172,08:51:26,0,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular,6
172,08:51:26,0,65,1,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Regular,6
173,09:21:17,796,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,6
174,08:52:45,440,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,6
175,10:28:16,0,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,6
176,08:17:51,401,30,1,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg,6
177,08:44:21,0,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg,6
178,09:55:33,424,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular,6
178,09:55:33,424,84,1,0.8,Flavours,Regular syrup,Chocolate syrup,Regular,6
179,09:06:34,710,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg,6
179,09:06:34,710,84,2,0.8,Flavours,Regular syrup,Chocolate syrup,Regular,6
180,09:20:59,310,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,6
181,08:33:55,197,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,6
182,08:43:51,747,33,1,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,6
183,08:53:57,0,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,6
183,08:53:57,0,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,6
184,10:27:48,170,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,6
185,08:23:51,0,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,6
186,09:04:35,0,45,2,3.0,Tea,Brewed herbal tea,Peppermint,Lg,6
186,09:04:35,0,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular,6
187,09:26:31,435,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,6
188,10:01:56,0,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,6
189,09:12:22,60,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,6
189,09:12:22,60,21,1,13.33,Packaged Chocolate,Drinking Chocolate,Chili Mayan,Regular,6
190,10:02:30,0,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,6
191,09:05:20,603,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,6
192,10:08:39,0,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg,6
193,10:52:16,0,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,6
194,09:03:03,0,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,6
195,09:57:13,317,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg,6
196,08:47:24,0,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg,6
196,08:47:24,0,63,2,0.8,Flavours,Regular syrup,Carmel syrup,Regular,6
196,08:47:24,0,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular,6
197,09:23:15,743,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular,6
197,09:23:15,743,84,2,0.8,Flavours,Regular syrup,Chocolate syrup,Regular,6
198,08:21:40,779,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,6
198,08:21:40,779,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular,6
199,10:01:46,0,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,6
199,10:01:46,0,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
200,08:17:18,0,28,2,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,6
200,08:17:18,0,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular,6
201,09:28:38,3,53,2,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,6
201,09:28:38,3,75,1,3.5,Bakery,Pastry,Croissant,Regular,6
202,08:29:09,410,34,1,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,6
203,08:29:44,18,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
204,09:35:47,254,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
205,08:33:26,112,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
206,09:38:47,647,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
207,08:28:46,646,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
208,10:55:47,202,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
209,08:44:23,0,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
210,10:56:51,389,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
211,10:33:57,0,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,6
212,08:12:04,408,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,6
213,17:18:42,125,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,6
214,17:22:27,648,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,6
215,13:58:04,681,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,6
215,13:58:04,681,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,6
216,11:58:38,589,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,6
217,12:19:23,178,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,6
218,14:11:00,0,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,6
219,18:09:27,742,50,1,2.5,Tea,Brewed Black tea,Earl Grey,Rg,6
220,16:52:48,330,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,6
221,19:02:05,320,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,6
222,11:26:54,0,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,6
223,16:56:22,0,42,2,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,6
224,19:05:17,476,53,1,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,6
224,19:05:17,476,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular,6
225,17:50:36,274,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,6
226,19:52:48,0,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,6
227,13:51:21,0,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,6
227,13:51:21,0,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,6
228,19:49:41,661,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular,6
228,19:49:41,661,84,2,0.8,Flavours,Regular syrup,Chocolate syrup,Regular,6
228,19:49:41,661,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular,6
229,15:21:57,0,23,1,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,6
230,18:51:13,143,53,2,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,6
231,15:40:16,767,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,6
231,15:40:16,767,20,1,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,Regular,6
232,11:40:00,0,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg,6
233,19:05:32,562,53,1,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,6
234,13:09:43,634,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,6
235,14:43:07,0,42,2,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,6
236,17:36:01,237,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,6
237,11:26:37,428,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,6
238,11:37:48,0,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,6
239,11:04:18,0,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg,6
239,11:04:18,0,63,2,0.8,Flavours,Regular syrup,Carmel syrup,Regular,6
240,19:18:31,610,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg,6
241,19:24:35,247,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,6
